# MeSH entry terms as MONDO disease synonyms -- PRECOMPUTED, do not hand-edit.
# script: scripts/build_mesh_disease_synonyms.py
# built: 2026-08-15T02:02:39+00:00
# mesh: desc2026.gz (NLM, public domain)
# mondo: releases/2026-08-04
# join: MONDO-asserted only (obo MESH xref + sssom exactMatch); unambiguous only; disease branch (C*/F03)
# rows: 8158 over 2594 MONDO terms
mondo_uri	mondo_label	synonym	mesh_id
http://purl.obolibrary.org/obo/MONDO_0018800	Kallmann syndrome	Hypogonadotropic Hypogonadism and Anosmia	MESH:D017436
http://purl.obolibrary.org/obo/MONDO_0018800	Kallmann syndrome	Hypogonadotropic Hypogonadism-Anosmia Syndrome	MESH:D017436
http://purl.obolibrary.org/obo/MONDO_0018800	Kallmann syndrome	Kallmann's Syndrome	MESH:D017436
http://purl.obolibrary.org/obo/MONDO_0018800	Kallmann syndrome	Kallmanns Syndrome	MESH:D017436
http://purl.obolibrary.org/obo/MONDO_0018805	bile duct cyst	Choledochoceles	MESH:D015529
http://purl.obolibrary.org/obo/MONDO_0018805	bile duct cyst	Congenital Choledochal Cyst	MESH:D015529
http://purl.obolibrary.org/obo/MONDO_0018805	bile duct cyst	Congenital Choledochal Cysts	MESH:D015529
http://purl.obolibrary.org/obo/MONDO_0018830	Kimura disease	Eosinophilic Hyperplastic Lymphogranulomas	MESH:D000082242
http://purl.obolibrary.org/obo/MONDO_0018830	Kimura disease	Eosinophilic Lymphofollicular Granulomas	MESH:D000082242
http://purl.obolibrary.org/obo/MONDO_0018830	Kimura disease	Eosinophilic Lymphofolliculoses	MESH:D000082242
http://purl.obolibrary.org/obo/MONDO_0018830	Kimura disease	Kimura's Diseases	MESH:D000082242
http://purl.obolibrary.org/obo/MONDO_0018830	Kimura disease	Kimuras Disease	MESH:D000082242
http://purl.obolibrary.org/obo/MONDO_0018838	lissencephaly spectrum disorders	Lissencephalia	MESH:D054082
http://purl.obolibrary.org/obo/MONDO_0018838	lissencephaly spectrum disorders	Lissencephalies	MESH:D054082
http://purl.obolibrary.org/obo/MONDO_0018842	primary effusion lymphoma	Primary Effusion Lymphomas	MESH:D054685
http://purl.obolibrary.org/obo/MONDO_0018844	urachal cyst	Urachal Cysts	MESH:D014496
http://purl.obolibrary.org/obo/MONDO_0018848	IgG4-related retroperitoneal fibrosis	Retroperitoneal Fibroses	MESH:D012185
http://purl.obolibrary.org/obo/MONDO_0018864	Kikuchi-Fujimoto disease	Histiocytic Necrotising Lymphadenitides	MESH:D020042
http://purl.obolibrary.org/obo/MONDO_0018864	Kikuchi-Fujimoto disease	Kikuchi Fujimoto Disease	MESH:D020042
http://purl.obolibrary.org/obo/MONDO_0018864	Kikuchi-Fujimoto disease	Kikuchi Fujimoto's Disease	MESH:D020042
http://purl.obolibrary.org/obo/MONDO_0018864	Kikuchi-Fujimoto disease	Kikuchi-Fujimotos Disease	MESH:D020042
http://purl.obolibrary.org/obo/MONDO_0018864	Kikuchi-Fujimoto disease	Kikuchis Disease	MESH:D020042
http://purl.obolibrary.org/obo/MONDO_0018864	Kikuchi-Fujimoto disease	Nosocomial Kikuchi Disease	MESH:D020042
http://purl.obolibrary.org/obo/MONDO_0018864	Kikuchi-Fujimoto disease	Nosocomial Kikuchis Disease	MESH:D020042
http://purl.obolibrary.org/obo/MONDO_0018868	metachromatic leukodystrophy	Arylsulfatase A Deficiency Disease	MESH:D007966
http://purl.obolibrary.org/obo/MONDO_0018868	metachromatic leukodystrophy	Cerebroside Sulphatase Deficiency Disease	MESH:D007966
http://purl.obolibrary.org/obo/MONDO_0018868	metachromatic leukodystrophy	Metachromatic Leukodystrophies	MESH:D007966
http://purl.obolibrary.org/obo/MONDO_0018868	metachromatic leukodystrophy	Metachromatic Leukoencephalopathies	MESH:D007966
http://purl.obolibrary.org/obo/MONDO_0018868	metachromatic leukodystrophy	Metachromatic Leukoencephalopathy	MESH:D007966
http://purl.obolibrary.org/obo/MONDO_0018868	metachromatic leukodystrophy	Sulfatide Lipidosis	MESH:D007966
http://purl.obolibrary.org/obo/MONDO_0018869	cobblestone lissencephaly	Cobblestone Dysplasia	MESH:D054222
http://purl.obolibrary.org/obo/MONDO_0018869	cobblestone lissencephaly	Cobblestone Dysplasias	MESH:D054222
http://purl.obolibrary.org/obo/MONDO_0018869	cobblestone lissencephaly	Cobblestone Lissencephalies	MESH:D054222
http://purl.obolibrary.org/obo/MONDO_0018872	acute megakaryoblastic leukemia	Acute Megakaryoblastic Leukemias	MESH:D007947
http://purl.obolibrary.org/obo/MONDO_0018872	acute megakaryoblastic leukemia	Megakaryocytic Leukemia	MESH:D007947
http://purl.obolibrary.org/obo/MONDO_0018872	acute megakaryoblastic leukemia	Megakaryocytic Leukemias	MESH:D007947
http://purl.obolibrary.org/obo/MONDO_0018874	acute myeloid leukemia	Acute Myeloblastic Leukemias	MESH:D015470
http://purl.obolibrary.org/obo/MONDO_0018874	acute myeloid leukemia	Acute Myelocytic Leukemias	MESH:D015470
http://purl.obolibrary.org/obo/MONDO_0018874	acute myeloid leukemia	Acute Myeloid Leukemias	MESH:D015470
http://purl.obolibrary.org/obo/MONDO_0018874	acute myeloid leukemia	Acute Nonlymphoblastic Leukemia	MESH:D015470
http://purl.obolibrary.org/obo/MONDO_0018874	acute myeloid leukemia	Acute Nonlymphoblastic Leukemias	MESH:D015470
http://purl.obolibrary.org/obo/MONDO_0018874	acute myeloid leukemia	Acute Nonlymphocytic Leukemias	MESH:D015470
http://purl.obolibrary.org/obo/MONDO_0018876	mantle cell lymphoma	Centrocytic Small-Cell Lymphoma	MESH:D020522
http://purl.obolibrary.org/obo/MONDO_0018876	mantle cell lymphoma	Centrocytic Small-Cell Lymphomas	MESH:D020522
http://purl.obolibrary.org/obo/MONDO_0018876	mantle cell lymphoma	Mantle-Cell Lymphoma	MESH:D020522
http://purl.obolibrary.org/obo/MONDO_0018876	mantle cell lymphoma	Mantle-Cell Lymphomas	MESH:D020522
http://purl.obolibrary.org/obo/MONDO_0018876	mantle cell lymphoma	Mantle-Zone Lymphoma	MESH:D020522
http://purl.obolibrary.org/obo/MONDO_0018876	mantle cell lymphoma	Mantle-Zone Lymphomas	MESH:D020522
http://purl.obolibrary.org/obo/MONDO_0018882	vasculitis	Angiitides	MESH:D014657
http://purl.obolibrary.org/obo/MONDO_0018882	vasculitis	Angiitis	MESH:D014657
http://purl.obolibrary.org/obo/MONDO_0018882	vasculitis	Vasculitides	MESH:D014657
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Kelly Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Kellys Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Patterson Brown Kelly Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Patterson Kelly Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Patterson Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Patterson's Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Patterson-Brown-Kelly Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Patterson-Kelly Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018895	Plummer-Vinson syndrome	Pattersons Syndrome	MESH:D011004
http://purl.obolibrary.org/obo/MONDO_0018896	thrombotic thrombocytopenic purpura	Moschkowitz Disease	MESH:D011697
http://purl.obolibrary.org/obo/MONDO_0018896	thrombotic thrombocytopenic purpura	Thrombotic Thrombopenic Purpura	MESH:D011697
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	Benign Hepatoma	MESH:D018248
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	Benign Hepatomas	MESH:D018248
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	Hepatocellular Adenomas	MESH:D018248
http://purl.obolibrary.org/obo/MONDO_0018902	hepatocellular adenoma	Liver Cell Adenomas	MESH:D018248
http://purl.obolibrary.org/obo/MONDO_0018903	sarcocystosis	Sarcocystoses	MESH:D012523
http://purl.obolibrary.org/obo/MONDO_0018903	sarcocystosis	Sarcosporidioses	MESH:D012523
http://purl.obolibrary.org/obo/MONDO_0018905	diffuse large B-cell lymphoma	Diffuse Histiocytic Lymphoma	MESH:D016403
http://purl.obolibrary.org/obo/MONDO_0018905	diffuse large B-cell lymphoma	Diffuse Histiocytic Lymphomas	MESH:D016403
http://purl.obolibrary.org/obo/MONDO_0018905	diffuse large B-cell lymphoma	Diffuse Large B Cell Lymphoma	MESH:D016403
http://purl.obolibrary.org/obo/MONDO_0018905	diffuse large B-cell lymphoma	Diffuse Large Cell Lymphoma	MESH:D016403
http://purl.obolibrary.org/obo/MONDO_0018905	diffuse large B-cell lymphoma	Diffuse Large-Cell Lymphoma	MESH:D016403
http://purl.obolibrary.org/obo/MONDO_0018905	diffuse large B-cell lymphoma	Diffuse Large-Cell Lymphomas	MESH:D016403
http://purl.obolibrary.org/obo/MONDO_0018905	diffuse large B-cell lymphoma	Histiocytic Lymphoma	MESH:D016403
http://purl.obolibrary.org/obo/MONDO_0018905	diffuse large B-cell lymphoma	Histiocytic Lymphomas	MESH:D016403
http://purl.obolibrary.org/obo/MONDO_0018906	follicular lymphoma	Brill Symmers Disease	MESH:D008224
http://purl.obolibrary.org/obo/MONDO_0018906	follicular lymphoma	Brill-Symmers Disease	MESH:D008224
http://purl.obolibrary.org/obo/MONDO_0018906	follicular lymphoma	Follicular Lymphomas	MESH:D008224
http://purl.obolibrary.org/obo/MONDO_0018906	follicular lymphoma	Giant Follicular Lymphoma	MESH:D008224
http://purl.obolibrary.org/obo/MONDO_0018906	follicular lymphoma	Giant Follicular Lymphomas	MESH:D008224
http://purl.obolibrary.org/obo/MONDO_0018906	follicular lymphoma	Nodular Lymphoma	MESH:D008224
http://purl.obolibrary.org/obo/MONDO_0018906	follicular lymphoma	Nodular Lymphomas	MESH:D008224
http://purl.obolibrary.org/obo/MONDO_0018907	craniopharyngioma	Craniopharyngiomas	MESH:D003397
http://purl.obolibrary.org/obo/MONDO_0018907	craniopharyngioma	Rathke Cleft Neoplasm	MESH:D003397
http://purl.obolibrary.org/obo/MONDO_0018907	craniopharyngioma	Rathke's Cleft Neoplasm	MESH:D003397
http://purl.obolibrary.org/obo/MONDO_0018907	craniopharyngioma	Rathkes Cleft Neoplasm	MESH:D003397
http://purl.obolibrary.org/obo/MONDO_0018907	craniopharyngioma	Rathkes Pouch Tumor	MESH:D003397
http://purl.obolibrary.org/obo/MONDO_0018908	non-Hodgkin lymphoma	Diffuse Small Cleaved Cell Lymphoma	MESH:D008228
http://purl.obolibrary.org/obo/MONDO_0018908	non-Hodgkin lymphoma	Diffuse Small Cleaved-Cell Lymphoma	MESH:D008228
http://purl.obolibrary.org/obo/MONDO_0018908	non-Hodgkin lymphoma	Non Hodgkin Lymphoma	MESH:D008228
http://purl.obolibrary.org/obo/MONDO_0018908	non-Hodgkin lymphoma	Non Hodgkin's Lymphoma	MESH:D008228
http://purl.obolibrary.org/obo/MONDO_0018908	non-Hodgkin lymphoma	Nonhodgkin's Lymphoma	MESH:D008228
http://purl.obolibrary.org/obo/MONDO_0018908	non-Hodgkin lymphoma	Nonhodgkins Lymphoma	MESH:D008228
http://purl.obolibrary.org/obo/MONDO_0018913	malakoplakia	Malacoplakias	MESH:D008287
http://purl.obolibrary.org/obo/MONDO_0018913	malakoplakia	Malakoplakias	MESH:D008287
http://purl.obolibrary.org/obo/MONDO_0018927	SUNCT syndrome	SUNCT Syndromes	MESH:D050798
http://purl.obolibrary.org/obo/MONDO_0018935	hairy cell leukemia	Hairy Cell Leukemias	MESH:D007943
http://purl.obolibrary.org/obo/MONDO_0018935	hairy cell leukemia	Leukemic Reticuloendothelioses	MESH:D007943
http://purl.obolibrary.org/obo/MONDO_0018936	osteoblastoma	Giant Osteoid Osteomas	MESH:D018215
http://purl.obolibrary.org/obo/MONDO_0018936	osteoblastoma	Osteoblastomas	MESH:D018215
http://purl.obolibrary.org/obo/MONDO_0018940	congenital myasthenic syndrome	Congenital Myasthenia Gravis	MESH:D020294
http://purl.obolibrary.org/obo/MONDO_0018940	congenital myasthenic syndrome	Congenital Myasthenias	MESH:D020294
http://purl.obolibrary.org/obo/MONDO_0018952	argyria	Argyrias	MESH:D001129
http://purl.obolibrary.org/obo/MONDO_0018954	Loeys-Dietz syndrome	Loeys Dietz Syndrome	MESH:D055947
http://purl.obolibrary.org/obo/MONDO_0018957	pudendal neuralgia	Pudendal Neuralgias	MESH:D060545
http://purl.obolibrary.org/obo/MONDO_0018957	pudendal neuralgia	Pudendal Neuropathies	MESH:D060545
http://purl.obolibrary.org/obo/MONDO_0018957	pudendal neuralgia	Pudendal Neuropathy	MESH:D060545
http://purl.obolibrary.org/obo/MONDO_0018958	nemaline myopathy	Nemaline Myopathies	MESH:D017696
http://purl.obolibrary.org/obo/MONDO_0018958	nemaline myopathy	Rod Body Myopathy	MESH:D017696
http://purl.obolibrary.org/obo/MONDO_0018958	nemaline myopathy	Rod Myopathies	MESH:D017696
http://purl.obolibrary.org/obo/MONDO_0018958	nemaline myopathy	Rod-Body Myopathies	MESH:D017696
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	Molluscum Fibrosum	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	NF1 (Neurofibromatosis 1)	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	Neurofibromatosis I	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	Peripheral Neurofibromatoses	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	Recklinghausen Disease of Nerve	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	Recklinghausen's Disease of Nerve	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	Recklinghausens Disease of Nerve	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	Type I Neurofibromatoses	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	von Recklinghausen Disease	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	von Recklinghausen's Disease	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018975	neurofibromatosis type 1	von Recklinghausens Disease	MESH:D009456
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Neurovisceral Storage Disease with Vertical Supranuclear Ophthalmoplegia	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Niemann Pick Disease with Cholesterol Esterification Block	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Niemann Pick Disease without Sphingomyelinase Deficiency	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Niemann Pick Type C Disease	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Niemann Pick's Disease Type C	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Niemann-Pick Disease with Cholesterol Esterification Block	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Niemann-Pick Disease without Sphingomyelinase Deficiency	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Niemann-Pick Type C Disease	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018982	Niemann-Pick disease type C	Niemann-Pick's Disease Type C	MESH:D052556
http://purl.obolibrary.org/obo/MONDO_0018988	iridocorneal endothelial syndrome	Iridocorneal Endothelial Syndromes	MESH:D057129
http://purl.obolibrary.org/obo/MONDO_0018997	Noonan syndrome	Familial Turner Syndrome	MESH:D009634
http://purl.obolibrary.org/obo/MONDO_0018997	Noonan syndrome	Noonan Ehmke Syndrome	MESH:D009634
http://purl.obolibrary.org/obo/MONDO_0018997	Noonan syndrome	Pseudo Ullrich Turner Syndrome	MESH:D009634
http://purl.obolibrary.org/obo/MONDO_0018997	Noonan syndrome	Turner Like Syndrome	MESH:D009634
http://purl.obolibrary.org/obo/MONDO_0018997	Noonan syndrome	Turner Phenotype with Normal Karyotype	MESH:D009634
http://purl.obolibrary.org/obo/MONDO_0018997	Noonan syndrome	Turner-Like Syndrome	MESH:D009634
http://purl.obolibrary.org/obo/MONDO_0018997	Noonan syndrome	Ullrich Noonan Syndrome	MESH:D009634
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Congenital Retinal Blindnesses	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Leber Abiotrophies	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Leber Abiotrophy	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Leber Amaurosis	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Leber Congenital Amauroses	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Leber Congenital Tapetoretinal Degeneration	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Leber's Amauroses	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Leber's Amaurosis	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0018998	Leber congenital amaurosis	Lebers Amaurosis	MESH:D057130
http://purl.obolibrary.org/obo/MONDO_0019000	perineural cyst	Perineurial Cyst	MESH:D052958
http://purl.obolibrary.org/obo/MONDO_0019000	perineural cyst	Perineurial Cysts	MESH:D052958
http://purl.obolibrary.org/obo/MONDO_0019000	perineural cyst	Sacral Perineural Cyst	MESH:D052958
http://purl.obolibrary.org/obo/MONDO_0019018	Tako-tsubo cardiomyopathy	Left Ventricular Apical Ballooning Syndrome	MESH:D054549
http://purl.obolibrary.org/obo/MONDO_0019018	Tako-tsubo cardiomyopathy	Tako Tsubo Cardiomyopathy	MESH:D054549
http://purl.obolibrary.org/obo/MONDO_0019018	Tako-tsubo cardiomyopathy	Tako-Tsubo Cardiomyopathies	MESH:D054549
http://purl.obolibrary.org/obo/MONDO_0019018	Tako-tsubo cardiomyopathy	Tako-Tsubo Syndromes	MESH:D054549
http://purl.obolibrary.org/obo/MONDO_0019018	Tako-tsubo cardiomyopathy	Transient Apical Ballooning Syndrome	MESH:D054549
http://purl.obolibrary.org/obo/MONDO_0019019	osteogenesis imperfecta	Fragilitas Ossium	MESH:D010013
http://purl.obolibrary.org/obo/MONDO_0019023	cutaneous mastocytosis	Cutaneous Mastocytoses	MESH:D034701
http://purl.obolibrary.org/obo/MONDO_0019023	cutaneous mastocytosis	Skin Mastocytoses	MESH:D034701
http://purl.obolibrary.org/obo/MONDO_0019023	cutaneous mastocytosis	Skin Mastocytosis	MESH:D034701
http://purl.obolibrary.org/obo/MONDO_0019024	mast cell sarcoma	Malignant Mastocytoma	MESH:D012515
http://purl.obolibrary.org/obo/MONDO_0019024	mast cell sarcoma	Malignant Mastocytomas	MESH:D012515
http://purl.obolibrary.org/obo/MONDO_0019024	mast cell sarcoma	Mast-Cell Sarcomas	MESH:D012515
http://purl.obolibrary.org/obo/MONDO_0019037	progressive supranuclear palsy	Progressive Supranuclear Palsies	MESH:D013494
http://purl.obolibrary.org/obo/MONDO_0019037	progressive supranuclear palsy	Richardson Syndrome	MESH:D013494
http://purl.obolibrary.org/obo/MONDO_0019037	progressive supranuclear palsy	Richardson's Syndrome	MESH:D013494
http://purl.obolibrary.org/obo/MONDO_0019037	progressive supranuclear palsy	Steele Richardson Olszewski Disease	MESH:D013494
http://purl.obolibrary.org/obo/MONDO_0019037	progressive supranuclear palsy	Steele Richardson Olszewski Syndrome	MESH:D013494
http://purl.obolibrary.org/obo/MONDO_0019040	chromosomal disorder	Chromosome Disorders	MESH:D025063
http://purl.obolibrary.org/obo/MONDO_0019050	inherited hemoglobinopathy	Hemoglobinopathies	MESH:D006453
http://purl.obolibrary.org/obo/MONDO_0019050	inherited hemoglobinopathy	Hemoglobinopathy	MESH:D006453
http://purl.obolibrary.org/obo/MONDO_0019052	inborn errors of metabolism	Inborn Errors Metabolism	MESH:D008661
http://purl.obolibrary.org/obo/MONDO_0019052	inborn errors of metabolism	Inborn Errors Metabolisms	MESH:D008661
http://purl.obolibrary.org/obo/MONDO_0019052	inborn errors of metabolism	Inborn Metabolism Error	MESH:D008661
http://purl.obolibrary.org/obo/MONDO_0019052	inborn errors of metabolism	Inborn Metabolism Errors	MESH:D008661
http://purl.obolibrary.org/obo/MONDO_0019052	inborn errors of metabolism	Metabolism Inborn Error	MESH:D008661
http://purl.obolibrary.org/obo/MONDO_0019052	inborn errors of metabolism	Metabolism Inborn Errors	MESH:D008661
http://purl.obolibrary.org/obo/MONDO_0019056	neuromuscular disease	Neuromuscular Diseases	MESH:D009468
http://purl.obolibrary.org/obo/MONDO_0019064	hereditary spastic paraplegia	Hereditary Spastic Paraplegias	MESH:D015419
http://purl.obolibrary.org/obo/MONDO_0019064	hereditary spastic paraplegia	Hypertrophic Motor Sensory Neuropathy Spastic Paraplegia	MESH:D015419
http://purl.obolibrary.org/obo/MONDO_0019064	hereditary spastic paraplegia	Hypertrophic Motor-Sensory Neuropathy-Spastic Paraplegia	MESH:D015419
http://purl.obolibrary.org/obo/MONDO_0019064	hereditary spastic paraplegia	Spastic Paraplegia Hypertrophic Motor Sensory Neuropathy	MESH:D015419
http://purl.obolibrary.org/obo/MONDO_0019064	hereditary spastic paraplegia	Spastic Paraplegia-Hypertrophic Motor-Sensory Neuropathy	MESH:D015419
http://purl.obolibrary.org/obo/MONDO_0019072	intrahepatic cholestasis	Intrahepatic Biliary Stases	MESH:D002780
http://purl.obolibrary.org/obo/MONDO_0019072	intrahepatic cholestasis	Intrahepatic Biliary Stasis	MESH:D002780
http://purl.obolibrary.org/obo/MONDO_0019072	intrahepatic cholestasis	Intrahepatic Cholestases	MESH:D002780
http://purl.obolibrary.org/obo/MONDO_0019082	bullous pemphigoid	Pemphigoid	MESH:D010391
http://purl.obolibrary.org/obo/MONDO_0019082	bullous pemphigoid	Pemphigoids	MESH:D010391
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	Cholangiocarcinomas	MESH:D018281
http://purl.obolibrary.org/obo/MONDO_0019087	cholangiocarcinoma	Cholangiocellular Carcinomas	MESH:D018281
http://purl.obolibrary.org/obo/MONDO_0019095	plague	Yersinia pestis Infection	MESH:D010930
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Devic Neuromyelitis Optica	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Devic Neuromyelitis Opticas	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Devic's Disease	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Devic's Syndrome	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Devics Disease	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Devics Neuromyelitis Optica	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Devics Syndrome	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	NMO Spectrum Disorder	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	NMO Spectrum Disorders	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Neuromyelitis Optica (NMO) Spectrum Disorder	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Neuromyelitis Optica (NMO) Spectrum Disorders	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019100	neuromyelitis optica	Neuromyelitis Optica Spectrum Disorders	MESH:D009471
http://purl.obolibrary.org/obo/MONDO_0019105	renal nutcracker syndrome	Renal Nutcracker Syndromes	MESH:D059228
http://purl.obolibrary.org/obo/MONDO_0019105	renal nutcracker syndrome	Renal Vein Entrapment Syndrome	MESH:D059228
http://purl.obolibrary.org/obo/MONDO_0019112	cancer-associated retinopathy	Ocular Paraneoplastic Disease	MESH:D059545
http://purl.obolibrary.org/obo/MONDO_0019112	cancer-associated retinopathy	Ocular Paraneoplastic Diseases	MESH:D059545
http://purl.obolibrary.org/obo/MONDO_0019112	cancer-associated retinopathy	Ocular Paraneoplastic Syndrome	MESH:D059545
http://purl.obolibrary.org/obo/MONDO_0019112	cancer-associated retinopathy	Ocular Paraneoplastic Syndromes	MESH:D059545
http://purl.obolibrary.org/obo/MONDO_0019118	inherited retinal dystrophy	Retinal Dystrophies	MESH:D058499
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	P carinii Pneumonia	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	P carinii Pneumonias	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	P. carinii Pneumonia	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	P. carinii Pneumonias	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	P. jirovecii Pneumonia	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	P. jirovecii Pneumonias	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	PCP Infection	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	PCP Infections	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	PCP Pneumonia	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	PCP Pneumonias	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	Pneumocystis Pneumonias	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019121	pneumocystosis	Pneumocystoses	MESH:D011020
http://purl.obolibrary.org/obo/MONDO_0019124	microscopic polyangiitis	Microscopic Polyangiitides	MESH:D055953
http://purl.obolibrary.org/obo/MONDO_0019125	relapsing polychondritis	Chronic Atrophic Polychondritides	MESH:D011081
http://purl.obolibrary.org/obo/MONDO_0019125	relapsing polychondritis	Relapsing Polychondritides	MESH:D011081
http://purl.obolibrary.org/obo/MONDO_0019127	polymyositis	Multiple Myositis	MESH:D017285
http://purl.obolibrary.org/obo/MONDO_0019127	polymyositis	Polymyositides	MESH:D017285
http://purl.obolibrary.org/obo/MONDO_0019134	central neurocytoma	Neurocytoma	MESH:D018306
http://purl.obolibrary.org/obo/MONDO_0019134	central neurocytoma	Neurocytomas	MESH:D018306
http://purl.obolibrary.org/obo/MONDO_0019136	Zygomycosis	Mucorales Infection	MESH:D009091
http://purl.obolibrary.org/obo/MONDO_0019136	Zygomycosis	Mucorales Infections	MESH:D009091
http://purl.obolibrary.org/obo/MONDO_0019136	Zygomycosis	Mucormycose	MESH:D009091
http://purl.obolibrary.org/obo/MONDO_0019136	Zygomycosis	Mucormycoses	MESH:D009091
http://purl.obolibrary.org/obo/MONDO_0019136	Zygomycosis	Zygomycoses	MESH:D020096
