Immunodeficiency, common variable, 7	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		614699
Immunodeficiency, common variable, 8, with autoimmunity	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		614700
Immunodeficiency, isolated	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		300584
Immunodeficiency, primary, autosomal recessive, IL21R-related	http://purl.obolibrary.org/obo/DOID_612	primary immunodeficiency disease	Case 8: Found Mappings, No Match Detected	
Immunodeficiency, X-linked, with hyper-IgM	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		308230
Immunodeficiency, X-linked, with magnesium defect, Epstein-Barr virus infection and neoplasia	http://purl.obolibrary.org/obo/HP_0002721	Immunodeficiency		300853
Infantile neuroaxonal dystrophy 1	http://purl.obolibrary.org/obo/DOID_2367	neuroaxonal dystrophy		256600
Inflammatory bowel disease 19	http://purl.obolibrary.org/obo/DOID_0050589	inflammatory bowel disease		612278
Interstitial nephritis, karyomegalic	http://purl.obolibrary.org/obo/DOID_1063	interstitial nephritis		614817
Joubert syndrome 10	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 13	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 14	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 15	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 16	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 17	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 18	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 19	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 2	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 20	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 4	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 5	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 6	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 7	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 8	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Joubert syndrome 9	http://purl.obolibrary.org/obo/DOID_0050777	Joubert syndrome	Case 4b: Found Exact With Disease Annotator	
Keratitis	http://purl.obolibrary.org/obo/DOID_4677	keratitis		148190
Keratoconus 1	http://purl.obolibrary.org/obo/DOID_10126	keratoconus		148300
Keratosis palmoplantaris striata I	http://purl.obolibrary.org/obo/DOID_161	keratosis		148700
Klippel-Feil syndrome 2	http://purl.obolibrary.org/obo/DOID_10426	Klippel-Feil syndrome		214300
Kniest dysplasia	http://purl.obolibrary.org/obo/DOID_0080045	Kniest dysplasia		156550
Krabbe disease, atypical	http://purl.obolibrary.org/obo/DOID_10587	Krabbe disease		611722
Leber congenital amaurosis 11	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis		613837
Leber congenital amaurosis 15	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis		613843
Leber congenital amaurosis 16	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis		614186
Leber congenital amaurosis 6	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis		613826
Leber congenital amaurosis 7	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis		613829
Leber congenital amaurosis 8	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis		613835
Leber congenital amaurosis 9	http://purl.obolibrary.org/obo/DOID_14791	Leber congenital amaurosis		608553
Leigh syndrome, French-Canadian type	http://purl.obolibrary.org/obo/DOID_3652	Leigh disease		220111
Leigh syndrome, X-linked	http://purl.obolibrary.org/obo/DOID_3652	Leigh disease		308930
Leiomyomatosis and renal cell cancer	http://purl.obolibrary.org/obo/DOID_4450	renal cell carcinoma		150800
Leiomyomatosis and renal cell cancer	http://purl.obolibrary.org/obo/DOID_5138	leiomyomatosis		150800
Leukemia, acute lymphocytic	http://purl.obolibrary.org/obo/DOID_1240	leukemia		613065
Leukemia, acute promyelocytic	http://purl.obolibrary.org/obo/DOID_1240	leukemia		612376
Leukodystrophy, adult-onset, autosomal dominant	http://purl.obolibrary.org/obo/DOID_10579	leukodystrophy		169500
Leukodystrophy, hypomyelinating, 2	http://purl.obolibrary.org/obo/DOID_10579	leukodystrophy		608804
Leukodystrophy, hypomyelinating, 3	http://purl.obolibrary.org/obo/DOID_10579	leukodystrophy		260600
Leukodystrophy, hypomyelinating, 4	http://purl.obolibrary.org/obo/DOID_10579	leukodystrophy		612233
Leukodystrophy, hypomyelinating, 5	http://purl.obolibrary.org/obo/DOID_10579	leukodystrophy		610532
Leukodystrophy, hypomyelinating, 7, with or without oligodontia and/or hypogonadotropic hypogonadism	http://purl.obolibrary.org/obo/DOID_10579	Leukodystrophy		607694
Leukodystrophy, hypomyelinating, 8, with or without oligodontia and/or hypogonadotropic hypogonadism	http://purl.obolibrary.org/obo/DOID_10579	Leukodystrophy		614381
Leukoencephalopathy with brain stem and spinal cord involvement and lactate elevation	http://purl.obolibrary.org/obo/DOID_644	Leukoencephalopathy		611105
Leukoencephalopathy with dystonia and motor neuropathy	http://purl.obolibrary.org/obo/DOID_644	Leukoencephalopathy		613724
Leukoencephalopathy with vanishing white matter	http://purl.obolibrary.org/obo/DOID_644	leukoencephalopathy		603896
Leukoencephalopathy, cystic, without megalencephaly	http://purl.obolibrary.org/obo/DOID_644	leukoencephalopathy		612951
Leukoencephalopathy, diffuse hereditary, with spheroids	http://purl.obolibrary.org/obo/DOID_644	leukoencephalopathy		221820
Lipodystrophy, familial partial, type 4	http://purl.obolibrary.org/obo/DOID_811	lipodystrophy		613877
Lipoid adrenal hyperplasia	http://purl.obolibrary.org/obo/DOID_4967	adrenal hyperplasia		201710
Lissencephaly 4 (with microcephaly)	http://purl.obolibrary.org/obo/DOID_0050453	lissencephaly		614019
Lissencephaly 5	http://purl.obolibrary.org/obo/DOID_0050453	lissencephaly	Case 4b: Found Exact With Disease Annotator	
Liver failure, transient infantile	http://purl.obolibrary.org/obo/HP_0001399	Hepatic failure		613070
Loeys-Dietz syndrome, type 3	http://purl.obolibrary.org/obo/DOID_0050466	Loeys-Dietz syndrome		613795
Loeys-Dietz syndrome, type 4	http://purl.obolibrary.org/obo/DOID_0050466	Loeys-Dietz syndrome		614816
Lymphangioleiomyomatosis	http://purl.obolibrary.org/obo/DOID_3319	lymphangioleiomyomatosis		606690
Lymphoma, MALT, somatic	http://purl.obolibrary.org/obo/DOID_0060058	lymphoma		137245
MACROCEPHALY/AUTISM SYNDROME	http://purl.obolibrary.org/obo/DOID_12849	autistic disorder		605309
MACROCEPHALY/AUTISM SYNDROME	http://purl.obolibrary.org/obo/DOID_2186	macrocephaly		605309
Macrocytic anemia, refractory, due to 5q deletion, somatic	http://purl.obolibrary.org/obo/DOID_2361	macrocytic anemia		153550
Macular corneal dystrophy	http://purl.obolibrary.org/obo/DOID_2565	macular corneal dystrophy		217800
Macular degeneration, juvenile	http://purl.obolibrary.org/obo/DOID_4448	macular degeneration		248200
Macular degeneration, X-linked atrophic	http://purl.obolibrary.org/obo/DOID_4448	macular degeneration		300834
Macular dystrophy, autosomal dominant, chromosome 6-linked	http://purl.obolibrary.org/obo/HP_0007754	Macular dystrophy	Case 6b: Found Exact With HP Annotator	
Macular dystrophy, patterned	http://purl.obolibrary.org/obo/HP_0007754	Macular dystrophy		169150
Macular dystrophy, retinal, 2	http://purl.obolibrary.org/obo/HP_0007754	Macular dystrophy		608051
Macular dystrophy, vitelliform	http://purl.obolibrary.org/obo/DOID_0050661	vitelliform macular dystrophy	Case 4b: Found Exact With Disease Annotator	
Major depressive disorder 1	http://purl.obolibrary.org/obo/DOID_1470	major depressive disorder		608516
Mandibulofacial dysostosis with microcephaly	http://purl.obolibrary.org/obo/DOID_2908	Treacher Collins syndrome		610536
MATURITY-ONSET DIABETES OF THE YOUNG	http://purl.obolibrary.org/obo/DOID_0050524	maturity-onset diabetes of the young		606391
Meckel syndrome 10	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meckel syndrome 2	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meckel syndrome 3	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meckel syndrome 4	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meckel syndrome 5	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meckel syndrome 6	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meckel syndrome 7	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meckel syndrome 8	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meckel syndrome 9	http://purl.obolibrary.org/obo/DOID_0050778	Meckel syndrome	Case 4b: Found Exact With Disease Annotator	
Meconium ileus	http://purl.obolibrary.org/obo/HP_0004401	Meconium ileus		614665
Medullary cystic kidney disease 2	http://purl.obolibrary.org/obo/DOID_12712	nephronophthisis		603860
Meesmann corneal dystrophy	http://purl.obolibrary.org/obo/DOID_2566	corneal dystrophy		122100
Megalencephalic leukoencephalopathy with subcortical cysts	http://purl.obolibrary.org/obo/DOID_644	leukoencephalopathy		604004
Megalencephalic leukoencephalopathy with subcortical cysts 2A	http://purl.obolibrary.org/obo/DOID_644	leukoencephalopathy		613925
Megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without mental retardation	http://purl.obolibrary.org/obo/DOID_644	leukoencephalopathy		613926
Megaloblastic anemia due to dihydrofolate reductase deficiency	http://purl.obolibrary.org/obo/DOID_13382	megaloblastic anemia		613839
Megalocornea 1, X-linke	http://purl.obolibrary.org/obo/HP_0000485	Megalocornea		309300
Mental retardation syndrome, X-linked, Siderius type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300263
Mental retardation with language impairment and autistic features	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		613670
Mental retardation with language impairment and autistic features	http://purl.obolibrary.org/obo/DOID_0060041	autism spectrum disorder		613670
Mental retardation with language impairment and autistic features	http://purl.obolibrary.org/obo/HP_0002463	Language impairment		613670
Mental retardation, autosomal dominant 1	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		156200
Mental retardation, autosomal dominant 10	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614256
Mental retardation, autosomal dominant 11	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614257
Mental retardation, autosomal dominant 12	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614562
Mental retardation, autosomal dominant 13	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614563
Mental retardation, autosomal dominant 14	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614607
Mental retardation, autosomal dominant 15	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614608
Mental retardation, autosomal dominant 16	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614609
Mental retardation, autosomal dominant 17	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		615009
Mental retardation, autosomal dominant 18	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		615074
Mental retardation, autosomal dominant 19	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		615075
Mental retardation, autosomal dominant 2	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614113
Mental retardation, autosomal dominant 3	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		612580
Mental retardation, autosomal dominant 4	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		612581
Mental retardation, autosomal dominant 5	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		612621
Mental retardation, autosomal dominant 6	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		613970
Mental retardation, autosomal dominant 7	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614104
Mental retardation, autosomal dominant 8	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614254
Mental retardation, autosomal dominant 9	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614255
Mental retardation, autosomal recessive 1	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		249500
Mental retardation, autosomal recessive 12	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		611090
Mental retardation, autosomal recessive 14	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614020
Mental retardation, autosomal recessive 15	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614202
Mental retardation, autosomal recessive 18	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614249
Mental retardation, autosomal recessive 2	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		607417
Mental retardation, autosomal recessive 3	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		608443
Mental retardation, autosomal recessive 34	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		614499
Mental retardation, autosomal recessive 5	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		611091
Mental retardation, autosomal recessive 7	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		611093
Mental retardation, autosomal recessive, 6	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		611092
Mental retardation, FRA12A type	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		136630
Mental retardation, truncal obesity, retinal dystrophy, and micropenis	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		610156
Mental retardation, truncal obesity, retinal dystrophy, and micropenis	http://purl.obolibrary.org/obo/HP_0000054	Micropenis		610156
Mental retardation, truncal obesity, retinal dystrophy, and micropenis	http://purl.obolibrary.org/obo/HP_0000556	Retinal dystrophy		610156
Mental retardation, truncal obesity, retinal dystrophy, and micropenis	http://purl.obolibrary.org/obo/HP_0001956	Truncal obesity		610156
Mental retardation, X-linked 1	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		309530
Mental retardation, X-linked 17/31, microduplication	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300705
Mental retardation, X-linked 29 and others	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300419
Mental retardation, X-linked 3	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		309541
Mental retardation, X-linked 45	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300498
Mental retardation, X-linked 72	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300271
Mental retardation, X-linked 88	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300852
Mental retardation, X-linked 89	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300848
Mental retardation, X-linked 9	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		309549
Mental retardation, X-linked 90	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300850
Mental retardation, X-linked 91	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300577
Mental retardation, X-linked 92	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300851
Mental retardation, X-linked 93	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300659
Mental retardation, X-linked 94	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300699
Mental retardation, X-linked 95	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300716
Mental retardation, X-linked 96	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300802
Mental retardation, X-linked 97	http://purl.obolibrary.org/obo/DOID_1059	intellectual disability		300803
Mental retardation, X-linked syndromic 10	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300220
Mental retardation, X-linked syndromic, Christianson type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300243
Mental retardation, X-linked syndromic, Fried type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300630
Mental retardation, X-linked syndromic, Lubs type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300260
Mental retardation, X-linked syndromic, Nascimento-type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300860
Mental retardation, X-linked syndromic, Raymond type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300799
Mental retardation, X-linked syndromic, Turner type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300706
Mental retardation, X-linked, FRAXE type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		309548
Mental retardation, X-linked, syndromic 13	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300055
Mental retardation, X-linked, syndromic 14	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300676
Mental retardation, X-linked, syndromic 15 (Cabezas type)	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300354
Mental retardation, X-linked, syndromic 32	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300886
Mental retardation, X-linked, syndromic, Claes-Jensen type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300534
Mental retardation, X-linked, syndromic, Martin-Probst type	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300519
Mental retardation, X-linked, with epilepsy	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300423
Mental retardation, X-linked, with epilepsy	http://purl.obolibrary.org/obo/DOID_1826	epilepsy syndrome		300423
Mental retardation, X-linked, with isolated growth hormone deficiency	http://purl.obolibrary.org/obo/DOID_1059	Intellectual disability		300123
Mental retardation, X-linked, with isolated growth hormone deficiency	http://purl.obolibrary.org/obo/HP_0000824	Growth hormone deficiency		300123
Metachromatic leukodystrophy due to SAP-b deficiency	http://purl.obolibrary.org/obo/DOID_10581	metachromatic leukodystrophy		249900
Metaphyseal chondrodysplasia, Murk Jansen type	http://purl.obolibrary.org/obo/HP_0005871	Metaphyseal chondrodysplasia		156400
Metaphyseal dysplasia with maxillary hypoplasia with or without brachydactyly	http://purl.obolibrary.org/obo/DOID_0080019	metaphyseal dysplasia		156510
Metaphyseal dysplasia without hypotrichosis	http://purl.obolibrary.org/obo/DOID_0080019	metaphyseal dysplasia		250460
Methemoglobinemia, type I	http://purl.obolibrary.org/obo/DOID_10783	methemoglobinemia	Case 8: Found Mappings, No Match Detected	
Methemoglobinemia, type II	http://purl.obolibrary.org/obo/DOID_10783	methemoglobinemia	Case 8: Found Mappings, No Match Detected	
Methemoglobinemia, type IV	http://purl.obolibrary.org/obo/DOID_10783	methemoglobinemia		250790
Methylcobalamin deficiency, cblG type	http://purl.obolibrary.org/obo/HP_0003223	Decreased methylcobalamin		250940
Methylmalonic aciduria and homocystinuria, cblJ type	http://purl.obolibrary.org/obo/HP_0002912	Methylmalonic aciduria		614857
Methylmalonic aciduria due to transcobalamin receptor defect	http://purl.obolibrary.org/obo/DOID_14749	methylmalonic acidemia		613646
Methylmalonic aciduria, mut(0) type	http://purl.obolibrary.org/obo/DOID_14749	methylmalonic acidemia		251000
Microcephaly 10, primary, autosomal recessive	http://purl.obolibrary.org/obo/DOID_10907	microcephaly		615095
Microcephaly 2, primary, autosomal recessive, with or without cortical malformations	http://purl.obolibrary.org/obo/DOID_10907	microcephaly		604317
Microcephaly 8, primary, autosomal recessive	http://purl.obolibrary.org/obo/DOID_10907	microcephaly		614673
Microcephaly 9, primary, autosomal recessive	http://purl.obolibrary.org/obo/DOID_10907	Microcephaly		614852
Microcephaly with or without chorioretinopathy, lymphedema, or mental retardation	http://purl.obolibrary.org/obo/DOID_10907	microcephaly		152950
Microcephaly, Amish type	http://purl.obolibrary.org/obo/DOID_10907	microcephaly		607196
Microphthalmia with cataract 2	http://purl.obolibrary.org/obo/DOID_83	cataract		212550
Microphthalmia with cataract 2	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		212550
Microphthalmia with cataract 4	http://purl.obolibrary.org/obo/DOID_83	cataract		610426
Microphthalmia with cataract 4	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		610426
Microphthalmia with coloboma 3	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		610092
Microphthalmia with coloboma 3	http://purl.obolibrary.org/obo/DOID_12270	coloboma		610092
Microphthalmia with coloboma 5	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		611638
Microphthalmia with coloboma 5	http://purl.obolibrary.org/obo/DOID_12270	coloboma		611638
Microphthalmia with coloboma 6	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		613703
Microphthalmia with coloboma 6	http://purl.obolibrary.org/obo/DOID_12270	coloboma		613703
Microphthalmia with coloboma 6, digenic	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		613703
Microphthalmia with coloboma 6, digenic	http://purl.obolibrary.org/obo/DOID_12270	coloboma		613703
Microphthalmia with limb anomalies	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		206920
Microphthalmia with limb anomalies	http://purl.obolibrary.org/obo/HP_0002813	Abnormality of limb bone morphology		206920
Microphthalmia, isolated 6	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		613517
Microphthalmia, isolated 8	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		615113
Microphthalmia, isolated, with coloboma 7	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		614497
Microphthalmia, syndromic 11	http://purl.obolibrary.org/obo/DOID_10629	microphthalmia		614402
Migraine, familial basilar	http://purl.obolibrary.org/obo/DOID_6364	migraine	Case 8: Found Mappings, No Match Detected	
Migraine, familial hemiplegic, 2	http://purl.obolibrary.org/obo/DOID_0060178	familial hemiplegic migraine	Case 8: Found Mappings, No Match Detected	
Migraine, familial hemiplegic, 3	http://purl.obolibrary.org/obo/DOID_6364	migraine		609634
Mirror movements 1	http://purl.obolibrary.org/obo/HP_0001335	Bimanual synkinesia	Case 7b: Found Synonym With HP Annotator Synonym	
Mirror movements 2	http://purl.obolibrary.org/obo/HP_0001335	Bimanual synkinesia		614508
Mirror movements, congenital	http://purl.obolibrary.org/obo/HP_0001335	Bimanual synkinesia		157600
Mirror-image polydactyly	http://purl.obolibrary.org/obo/DOID_1148	polydactyly		135750
Molybdenum cofactor deficiency, type C	http://purl.obolibrary.org/obo/HP_0003570	Molybdenum cofactor deficiency		252150
Mononeuropathy of the median nerve, mild	http://purl.obolibrary.org/obo/DOID_1188	mononeuropathy		613353
Moyamoya disease 5	http://purl.obolibrary.org/obo/DOID_13099	Moyamoya disease		614042
Mucolipidosis II alpha/beta	http://purl.obolibrary.org/obo/DOID_3343	mucolipidosis		252500
Mucolipidosis III alpha/beta	http://purl.obolibrary.org/obo/DOID_3343	mucolipidosis		252600
Mucolipidosis III gamma	http://purl.obolibrary.org/obo/DOID_3343	mucolipidosis		252605
Mucopolysaccharidosis Ih/s	http://purl.obolibrary.org/obo/DOID_12798	mucopolysaccharidosis		607015
Mucopolysaccharidosis Is	http://purl.obolibrary.org/obo/DOID_12798	mucopolysaccharidosis		607016
Mucopolysaccharidosis type IX	http://purl.obolibrary.org/obo/DOID_12798	mucopolysaccharidosis		601492
Multiple endocrine neoplasia, type IV	http://purl.obolibrary.org/obo/HP_0100568	Neoplasm of the endocrine system		610755
Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	http://purl.obolibrary.org/obo/HP_0001373	Joint dislocation		245600
Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	http://purl.obolibrary.org/obo/HP_0001999	Abnormal facial shape		245600
Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	http://purl.obolibrary.org/obo/DOID_1682	congenital heart defect		245600
Multiple joint dislocations, short stature, craniofacial dysmorphism, and congenital heart defects	http://purl.obolibrary.org/obo/HP_0004322	Short stature		245600
Muscle glycogenosis	http://purl.obolibrary.org/obo/DOID_2747	glycogen storage disease		300559
Muscle hypertrophy	http://purl.obolibrary.org/obo/HP_0003712	Muscle hypertrophy		614160
Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies, type A, 8	http://purl.obolibrary.org/obo/DOID_0050588	muscular dystrophy-dystroglycanopathy		614830
Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 10	http://purl.obolibrary.org/obo/DOID_0050588	muscular dystrophy-dystroglycanopathy		615041
Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 7	http://purl.obolibrary.org/obo/DOID_0050588	muscular dystrophy-dystroglycanopathy		614643
Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 7	http://purl.obolibrary.org/obo/DOID_0050588	muscular dystrophy-dystroglycanopathy		613818
Muscular dystrophy, congenital, megaconial type	http://purl.obolibrary.org/obo/DOID_9884	muscular dystrophy		602541
Muscular dystrophy, limb-girdle, type 1E	http://purl.obolibrary.org/obo/DOID_11724	limb-girdle muscular dystrophy		603511
Muscular dystrophy, limb-girdle, type 2Q	http://purl.obolibrary.org/obo/DOID_11724	limb-girdle muscular dystrophy		613723
Myelodysplastic syndrome, somatic	http://purl.obolibrary.org/obo/HP_0002863	Myelodysplasia	Case 7b: Found Synonym With HP Annotator Synonym	
Myeloproliferative disorder with eosinophilia	http://purl.obolibrary.org/obo/DOID_4960	Myeloproliferative disorder		131440
Myoclonic epilepsy, infantile, familial	http://purl.obolibrary.org/obo/DOID_308	early myoclonic encephalopathy		605021
Myoclonus, familial cortical	http://purl.obolibrary.org/obo/HP_0001336	Myoclonus		614937
Myoglobinuria, acute recurrent, autosomal recessive	http://purl.obolibrary.org/obo/HP_0002913	Myoglobinuria		268200
Myokymia	http://purl.obolibrary.org/obo/HP_0002411	Myokymia	Case 6a: Found Exact With HP Annotator	
Myopathy due to CPT II deficiency	http://purl.obolibrary.org/obo/DOID_423	myopathy		255110
Myopathy, centronuclear	http://purl.obolibrary.org/obo/DOID_14717	centronuclear myopathy	Case 8: Found Mappings, No Match Detected	
Myopathy, centronuclear, 3	http://purl.obolibrary.org/obo/DOID_14717	centronuclear myopathy		614408
Myopathy, centronuclear, 4	http://purl.obolibrary.org/obo/DOID_14717	centronuclear myopathy		614807
Myopathy, centronuclear, autosomal recessive	http://purl.obolibrary.org/obo/DOID_14717	centronuclear myopathy		255200
Myopathy, congenital, Compton-North	http://purl.obolibrary.org/obo/DOID_422	congenital structural myopathy		612540
Myopathy, congenital, with fiber-type disproportion	http://purl.obolibrary.org/obo/DOID_422	congenital structural myopathy		255310
Myopathy, distal 2	http://purl.obolibrary.org/obo/DOID_423	myopathy		606070
Myopathy, distal, 4	http://purl.obolibrary.org/obo/DOID_423	myopathy		614065
Myopathy, distal, Tateyama type	http://purl.obolibrary.org/obo/DOID_423	myopathy		614321
Myopathy, myofibrillar, 1	http://purl.obolibrary.org/obo/HP_0003715	Myofibrillar myopathy	Case 6b: Found Exact With HP Annotator	
Myopathy, myofibrillar, 5	http://purl.obolibrary.org/obo/DOID_423	myopathy		609524
